WBIC,SHAPE_AREA,SHAPE_LEN,lat,long,Area,WatershedA,MaxDepth,MeanDepth,W_AREA,W_LAT,W_PERM,W_SLOPE,W_DARCY,W_BD_203,W_QG_1,W_PRCP_ANN,W_TEMP_ANN,W_TEMP_GS,W_TEMP_JUL,TRW_AREA,W_LU06_11,W_LU06_21,W_LU06_22,W_LU06_41,W_LU06_42,W_LU06_43,W_LU06_52,W_LU06_71,W_LU06_81,W_LU06_82,W_LU06_90,W_LU06_95,R_AREA,R_PERM,R_SLOPE,R_DARCY,R_LU06_11,R_LU06_21,R_LU06_41,R_LU06_43,R_LU06_90,w_develop,w_forest,w_ag,w_wetland,r_develop,r_forest,r_wetland,cond,mg_average,ca_average,lake_MEAN,watershed_MIN,elevation_difference,LakeName,US_L3NAME,ECO_LANDSC,HUC12_CODE,slope2,slope3,slope4,slope5,slopenearest,SDI,area_depth_ratio
991900,62893.0313183999,1485.15913398,45.3238869899999,-89.21293801,16,185,26,11,0.2495,45.32,499.3,3.085,-243.4,0,0,823.799999999999,4.83,13,19.01,0.75,25.1299999999999,13.67,0,7.82,2.16,20.3599999999999,0,0,0,0,30.8599999999999,0,0.0767,484,3.474,-264.899999999999,11.0799999,24.25,7.3000002,20.6000004,30.6399994,13.67,30.3399999999999,0,30.8599999999999,24.25,34.0300007,30.6399994,29,0.8,2.05,504.534018904,504.460083008,14.098061173999952,Indian Lake,Northern Lakes and Forests,North Central Forest,070700021201,0.00303594956659855,0.00396018961809617,0.00562257084441972,0.00396018961809617,0.00303594956659855,1.6705781424307309,7936.229471835239
2767600,106961.535712,1617.32916458,46.5347630999999,-91.3808015399999,26,188,25,NA,0.7623,46.53,1032,4.823,-705.799999999999,0,0,838,4.86,13.32,19.6999999999999,0.76,13.71,0,9.67,64.7699999999999,2.22,4.74,0,0,0,0,4.05,0,0.1015,1032,7.9879999,-597.7,11.7200003,0,74.3799973,7.8800001,0,10.52,71.72999999999989,0,4.05,1.38,86.8899975,0,23.5,NA,NA,339.885931031,339.297088623,38.17183874400001,Lost Lake,Northern Lakes and Forests,Northwest Sands,040103020602,3.68846992898633e-4,0.00568327204345686,0.00409310188503536,0.00568327204345686,3.68846992898633e-4,1.3950175496885302,14036.946943832021
1858900,231799.160982,2504.86168338,46.1671511899999,-90.98593775,57,190,14,NA,0.7677,46.17,431,2.339,-132,100,0,863.1,4.55,12.88,19.17,0.77,29.75,3.82,0,35.03,1.86,7.37,8.43,0,0,0,13.74,0,0.1541,431,3.825,-696.7,18.4300003,6.3600001,19.1399994,15.3199997,20.25,3.82,44.26,0,13.74,6.3600001,40.039999,20.25,17,NA,NA,450.207965336,449.338409424,11.765881100000001,Lake Five,Northern Lakes and Forests,North Central Forest,070500010103,0.00292521086889675,0.00518201774123382,0.00408082584774035,0.00518201774123382,0.00292521086889675,1.4676513135399292,54321.13821287964
1015100,308013.240682,2829.57387272999,45.7581662699999,-89.70271015,76,196,22,NA,0.7923,45.7599999999999,1032,4.076,-205,100,17.94,800.6,4.34,12.6,18.8,0.79,43.03,6.11,0,20.16,0.68,14.91,0,0,0,0,15.1199999999999,0,0.1715,1032,8.2489996,-109.7,23.8500004,8.1099997,17.4300003,17.4300003,30.8999996,6.11,35.75,0,15.1199999999999,8.1099997,37.1300006,30.8999996,16,NA,NA,471.559342427,471.444976807,23.10343833500002,South Blue Lake,Northern Lakes and Forests,Northern Highland,070700010904,0.00196533025627042,7.94710137920094e-4,0.00202039951965218,7.94710137920094e-4,0.00196533025627042,1.4382401608464044,45933.73310099021
774200,134024.858917,1395.63296921,43.0581947299999,-88.94465374,33,197,6,NA,0.7985,43.06,620.799999999999,1.632,-44.7,100,0,867.5,8.39,16.3099999999999,22.3,0.8,16.91,2.1,0.35,7.55,0,0,0,0,17.3,38.02,17.77,0,0.0909,332,0.881,64.5999999999999,11.5500002,0,10.8900003,0,77.5599976,2.45,7.55,55.32000000000001,17.77,0,10.8900003,77.5599976,378.6153846,NA,NA,253.875696627,253.386779785,22.64536050199999,Bean Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,070900011003,4.10217302669904e-4,0.0036542844961514,2.08186224770989e-4,0.0036542844961514,0.0036542844961514,1.0754088568377138,73285.68400973316
994800,152246.956857999,2060.25296411999,43.52221917,-89.3810099699999,38,200,22,8,0.8094,43.52,909,1.362,11.3,100,0,851.799999999999,7.5,15.52,21.75,0.81,20.42,9.17,2.06,7.14,0,0.64,0.68,0.45,3.08,30.25,9.75,16.37,0.1205,909,1.911,8.19999999999999,18.75,10.6199999,5.6399999,0.17,31.4500008,11.23,7.779999999999999,33.33,26.12,10.6199999,5.8099999,52.860000600000006,338,NA,NA,240.17675098,240.132369995,13.532981075999999,Geroge Lake,Southeastern Wisconsin Till Plains,Central Sand Hills,070700050105,0.00115025585676668,0.00135161938919179,8.31123462559318e-4,0.00135161938919179,8.31123462559318e-4,1.489502736090704,22704.449543366587
748800,44096.0839482,801.861695470999,42.61132559,-88.1792739899999,11,202,24,8,0.8168,42.6099999999999,106.8,1.95,4.7,100,10.52,866,8.23,15.74,21.6999999999999,0.82,5.08,4.85,0.07,4.62,0,0,0,0,27.71,56.6,1.08,0,0.057,133.1999969,0.892,16.5,3.8599999,21.9300003,0,0,4.04,4.92,4.62,84.31,1.08,21.9300003,0,4.04,372,NA,NA,234.171202885,233.506393433,29.019593012999962,Flanagan Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,071200061003,0.00392843618677086,0.00148600608376027,0.00153096069970148,0.00148600608376027,0.00392843618677086,1.0771954854128514,6028.007976295931
1856700,267744.997718999,3047.60280482,45.91155418,-91.4296989,66,202,28,12,0.819,45.9099999999999,671,2.814,-80.7999999999999,100,100,844.899999999999,4.95,13.41,19.87,0.82,35.25,12,0,32.6899999999999,4.75,6.31,0.01,0,4.3,0,4.69,0,0.1786,671,6.098,-22,23.9599991,13.4399996,36,7.7800002,11.25,12,43.7499999999999,4.3,4.69,13.4399996,49.880000100000004,11.25,24,NA,NA,393.407249697,393.325805664,18.56897710999999,Johnson Lake,Northern Lakes and Forests,North Central Forest,070500010404,5.1513535468283e-4,5.73146133508141e-4,4.38430157605362e-4,5.73146133508141e-4,5.73146133508141e-4,1.6614709404506276,31372.44536452463
967900,233618.835507,2661.04022974,45.9071749,-89.4298607,58,203,19,11,0.82,45.9099999999999,1032,3.46,-179.599999999999,100,0,797.899999999999,4.38,12.59,18.73,0.82,30.51,9.65,0,15.09,3.87,27.5399999999999,0,0,0,0,12.51,0.84,0.1577,1032,8.9119997,-262.899999999999,16.8700008,2.0899999,16.4899998,35.3199997,29.2299995,9.65,46.4999999999999,0,13.35,2.0899999,51.809999499999996,29.2299995,21.66666667,0.726,1.8005,491.089663683,490.980957031,18.159542859999988,Alma Lake,Northern Lakes and Forests,Northern Highland,070700010403,0.004081498713881,0.00133293227562224,1.2696390653629e-4,0.00133293227562224,0.00452129534167937,1.5530755435196282,40340.3155662039
2498900,124865.981129,1333.91391887,45.45232155,-92.34628682,31,204,11,5,0.8249,45.45,617.2,1.826,-64.5999999999999,31.46,0,815.399999999999,5.9,14.6099999999999,20.8999999999999,0.82,14.18,1.19,0,57.56,0.16,0,0,6.56,0,10.26,1.15,8.94999999999999,0.0876,673.5,3.306,9.9,18.3799992,5.25,25.6800003,0,5.25,1.19,57.72,10.26,10.09999999999999,5.25,25.6800003,21,67,NA,NA,341.817087149,341.698699951,15.524740244000043,Square Lake,North Central Hardwood Forests,Forest Transition,070300050704,0.00158742978478087,-0.00145125069264234,0.00514566320981088,-0.00145125069264234,0.00514566320981088,1.0648803306381656,37242.299310725364
1835600,111096.566477,1680.56602677999,45.94261242,-90.9679372699999,27,210,23,12,0.8508,45.9399999999999,662.5,1.687,-36.7,100,0,831.299999999999,4.11,12.52,18.76,0.85,12.7799999999999,7.84,0,34.8999999999999,12.89,20.37,8.59,0,0,0,2.63,0,0.1062,671,3.132,-46.8,13.75,8.3800001,3.6700001,38.7000008,1.98,7.84,68.1599999999999,0,2.63,8.3800001,71.1800004,1.98,37.5,NA,NA,427.805762458,427.728546143,17.522606682999992,Blue Gill Lake,Northern Lakes and Forests,North Central Forest,070500010212,0.00418170022799154,0.00267043015664075,0.0199335641916864,0.00267043015664075,0.0199335641916864,1.4223298659106451,15847.39336942257
2709400,202620.979312,2480.71525918999,45.9282347199999,-91.96861456,50,212,63,25,0.8591,45.93,1001.6,3.108,-927.6,100,0,800.5,5.33,13.97,20.32,0.86,26.8,8.22,0,40.6499999999999,1.04,16.05,0,0,0,2.81,4.45,0,0.1516,1032,8.5559998,-1233.8,32.1199989,8.1800003,47.4900017,12.1999998,0,8.22,57.739999999999895,2.81,4.45,8.1800003,59.6900015,0,56.81818182,NA,NA,308.573105325,308.416046143,21.524123679000013,Loon Lake,Northern Lakes and Forests,Northwest Sands,070300020402,7.54366642210588e-4,-2.86709551903543e-9,9.58071001808491e-4,-2.86709551903543e-9,-2.86709551903543e-9,1.5546397972144623,10551.85702370537
1887500,118999.274726,1941.45384844,45.2357749999999,-91.392746,29,212,38,NA,0.3785,45.2299999999999,311,4.194,-196,100,13.5,816.399999999999,5.97,14.47,20.6999999999999,0.86,33.5499999999999,6.87,0,56.35,0,1.45,0,0,0,0,1.77,0,0.1027,311,6.3530002,-26.6,18.8899994,14.9899998,63.2900009,2.8199999,0,6.87,57.800000000000004,0,1.77,14.9899998,66.11000080000001,0,18,NA,NA,334.390403171,334.346008301,28.948891263000007,Two Island Lake -- Access at East Side Of Lake Nr 146th And 145th St,Northern Lakes and Forests,North Central Forest,070500010902,-0.00969821970442613,0.00357205344376424,0.00192610479198873,0.00357205344376424,-0.00969821970442613,1.5876325044197501,10274.146526281254
2090900,334762.359487999,4160.70949546999,45.42584,-91.49356007,83,221,27,8,0.8951,45.42,148,2.071,3.9,0,0,840.799999999999,5.56,14.02,20.21,0.9,40.02,5.6,0.49,37.09,1,1.8,0.98,0,0,0,13.02,0,0.192,148,1.9,-115.9,23.4400005,12.1899996,30.8899994,2.8699999,25,6.09,39.89,0,13.02,13.5999996,37.7699995,25,45,NA,NA,397.554245351,396.84753418,17.594375254,Bass Lake,Northern Lakes and Forests,North Central Forest,070500070402,0.00123512124796671,0.00347740761029327,0.00929016903251863,0.00347740761029327,0.00123512124796671,2.0285894002978235,40677.84090210934
2454000,78863.3976134999,1377.62766095,46.40174618,-91.53353859,19,221,22,NA,0.8963,46.3999999999999,1032,3.475,-185.5,0,100,839.2,4.91,13.41,19.77,0.9,8.23,2.24,3.94,33.31,1.52,8.09,28.8599999999999,0.51,0,0,13.2899999999999,0,0.0892,1032,8.1239996,-94.7999999999999,8.7399998,3.9200001,67.8300018,13,0,6.18,42.92,0,13.2899999999999,3.9200001,87.3300018,0,63,NA,NA,353.266838598,352.645904541,21.852027368999984,Blue Lake,Northern Lakes and Forests,Northwest Sands,070300010102,8.00969131492811e-4,0.00504027102329171,0.00361632273371598,0.00504027102329171,8.00969131492811e-4,1.3838505174834632,11760.826415756963
2767300,131247.80751,2276.5677359,46.350147,-90.6462999999999,32,223,23,9,0.9037,46.35,182,4.256,-141.4,0,0,900.299999999999,4.45,12.7799999999999,19.1499999999999,0.9,15.64,10.44,0.6,50.6599999999999,7.16,8.1,0,0,0,0,7.41,0,0.1156,182,3.4979999,630.7,23.4400005,16.3500004,34.3400002,12.8900003,7.1799998,11.04,65.91999999999989,0,7.41,16.3500004,53.0300007,7.1799998,68.5,NA,NA,372.923647115,372.796783447,55.652372172000014,Loon Lake - Staff Gage,Northern Lakes and Forests,North Central Forest,040103020305,0.00740222199442194,0.00776904339373989,5.6935593133854e-4,0.00776904339373989,0.0353041940956398,1.772677024892044,18721.871435296132
994400,206702.127294,3167.70651476,45.4394513,-89.47572802,51,225,50,18,0.6044,45.4399999999999,484,6.473,-284.399999999999,0,0,808.1,4.57,12.77,18.85,0.91,35.5099999999999,15.07,0,34.45,4.88,7.61,1.59,0,0,0,0.89,0,0.1801,484,11.368,-229.8,11.9899998,16.4300003,35.5400009,20.4899998,2.8299999,15.07,46.940000000000005,0,0.89,16.4300003,68.3600006,2.8299999,23,0.35,1.273,527.702604378,527.486083984,39.65237609099995,Buteau Lake,Northern Lakes and Forests,North Central Forest,070700011303,0.00514873251914195,0.00909133620605914,0.00780167094134162,0.00909133620605914,0.00514873251914195,1.965475038461926,13563.131712204724
2477000,222666.152544999,2530.97158533999,46.1161984499999,-92.18024352,55,226,12,6,0.9147,46.1199999999999,83,2.278,21.8999999999999,0,0,784.1,5.24,13.84,20.19,0.91,23.89,8.89,0,50.38,10.98,4.2,0,0,0,0,0,1.67,0.1523,83,5.138,-41.8999999999999,11.2299995,12.8000002,54.6300011,16.1499996,0,8.89,65.56,0,1.67,12.8000002,71.04000070000001,4.9200001,22,NA,NA,302.453755692,302.351654053,14.964213057999984,Little McGraw Lake,Northern Lakes and Forests,Northwest Lowlands,070300011202,0.00960219503883324,0.00210118000028367,0.0116109444001151,0.00210118000028367,0.00960219503883324,1.5130568113094303,60877.66637822588
1851200,165077.894548999,2044.60554632999,45.95219198,-91.1139954899999,41,232,9,NA,0.9396,45.95,671,1.808,-5.7,100,0,835.1,4.37,12.7799999999999,19.07,0.94,17.44,10.6999999999999,0,45.5099999999999,12.21,13.6,0.38,0,0,0,0.16,0,0.1175,671,4.6669998,-54.3,12.2600002,15.5699997,51.7400017,18.2999992,0,10.6999999999999,71.3199999999999,0,0.16,15.5699997,72.170001,0,38,NA,NA,404.993141709,403.771392822,16.91762489300004,Goose Lake,Northern Lakes and Forests,North Central Forest,070500010307,9.25086704414846e-4,9.10903307585939e-4,0.00172166878999702,9.10903307585939e-4,0.00347351026384349,1.4195808822148785,60177.12691345836
1000900,281074.191724999,5470.18931202,45.29851931,-89.20491337,69,233,24,NA,0.9432,45.2999999999999,484,4.435,-106.7,52.6,20.92,823.799999999999,4.83,13,19.01,0.94,30.2399999999999,10.5,0,49.18,0.57,6.74,2.29,0,0,0,0.48,0,0.2946,484,7.3109999,-243.599999999999,11.5100002,16.0900002,66.8399963,3.3599999,0.85,10.5,56.49,0,0.48,16.0900002,71.5599962,0.85,10,0.6,1.725,496.960323709,496.776702881,24.951724630999934,Long Lake,Northern Lakes and Forests,North Central Forest,070700021204,-1.67215219991702e-4,0.0054743043174936,0.00672647234511942,0.0054743043174936,-1.67215219991702e-4,2.9106295849466925,38423.30923624767
104600,168241.038516,1601.99169972999,44.02402792,-89.2087259599999,42,233,33,NA,0.9417,44.02,1049,3.166,-146.5,69.6599999999999,100,799.299999999999,7.24,15.2799999999999,21.3999999999999,0.94,22.25,9.5,2.01,29.09,8.42,2.77,0,0.42,0,10.4,13.34,1.8,0.103,1049,8.5550003,-173.8,41.4599991,2.52,21.3600006,0,29.8099995,11.51,40.28,10.4,15.14,2.52,26.2100005,29.8099995,250.6666667,NA,NA,256.365106952,256.189575195,32.63178025499997,Lucerne Lake,North Central Hardwood Forests,Central Sand Hills,040302010805,-4.37511860500316e-4,0.00309857971148317,0.0022808323184645,0.00309857971148317,0.00309857971148317,1.1017659827701662,16726.421549749462
991000,147633.300049999,1723.49840470999,45.9618971,-89.3620815999999,36,236,13,NA,0.9547,45.9699999999999,1032,1.613,5.4,100,91.09,806.7,4.3,12.48,18.62,0.95,17.1499999999999,0.26,0,33.1899999999999,1.37,13.17,0,3.04,0,0,30.41,1.41,0.1084,1032,1.602,61.3,18.7299995,0,14.3000002,15.96,51.0200005,0.26,47.7299999999999,0,31.82,0,30.2600002,51.0200005,15,0.32,0.7,501.733988389,501.676971436,10.511556044999963,Honeysuckle Lake,Northern Lakes and Forests,Northern Highland,070700010307,0.00228087638272818,2.84892713638569e-4,0.00105929820120253,2.84892713638569e-4,0.00228087638272818,1.2653590918381128,37258.555433575355
1862100,156979.044453999,3189.43912041,45.9960618699999,-89.6993166,39,237,16,NA,0.9591,46,985.5,4.847,-350.199999999999,100,0.25,814.1,4.34,12.59,18.76,0.96,19.3099999999999,10.1999999999999,0.2,35.92,0,21.2199999999999,0,4.04,0,0.15,1.49,7.48,0.1872,1032,7.6040001,-156.099999999999,16.4500008,6.46,33.2799988,36.8600006,6.9400001,10.399999999999899,57.1399999999999,0.15,8.97,6.46,70.1399994,6.9400001,16.71428571,0.272100841,0.946777311,495.388265864,494.596313477,26.604959234000034,Little Rock Lake,Northern Lakes and Forests,Northern Highland,070500020105,0.0013805220017637,0.00141946205859444,6.55645059434384e-4,0.00141946205859444,0.0013805220017637,2.2708505029145187,32188.944482857405
740900,345038.857596,2139.66962724,42.5632582599999,-88.21252821,85,242,22,11,0.9794,42.56,909,2.273,24.3,96.4599999999999,100,866,8.23,15.74,21.6999999999999,0.98,33.99,11.89,9.68,8.34,0,0,0,8.44,1.14,1.21,24.85,0,0.1347,909,4.1459999,60.2,7.7199998,10.4700003,4.3099999,0,36.9000015,22.03,8.34,2.3499999999999996,24.85,33.0399996,4.3099999,36.9000015,620.4588529,NA,NA,230.562633321,229.5625,19.976139262000004,Lily Lake,Southeastern Wisconsin Till Plains,Southeast Glacial Plains,071200061006,0.00359334346168242,0.00298814255281567,-0.00169238106054049,0.00298814255281567,0.00359334346168242,1.0275614106178876,51455.32951503221
972500,193152.720957999,2071.04932072,45.85026465,-89.75737623,48,245,20,NA,0.9932,45.85,759.799999999999,3.785,-162,100,0,807.1,4.33,12.6,18.8299999999999,0.99,21.0399999999999,4.25,0,37.8599999999999,0,24.8599999999999,0,0,0,0,9.94,2.05,0.1282,827.7999878,5.2649999,-42,12.8699999,6.4000001,9.0500002,45.0900002,26.6000004,4.25,62.7199999999998,0,11.989999999999998,6.4000001,54.1400004,26.6000004,13,NA,NA,482.311318868,482.165710449,26.996695047999992,Bobcat Lake,Northern Lakes and Forests,Northern Highland,070700010806,0.00283971634355122,-1.90407480929603e-4,0.00377990799622939,-1.90407480929603e-4,0.00377990799622939,1.3293370042772665,31685.157637467026
1883700,84219.8123086999,1376.94479572,46.14,-89.89,21,246,18,NA,0.9969,46.1499999999999,1032,0.451,5.7,100,19.3799999999999,837.899999999999,4.47,12.8,18.91,1,9.11999999999999,1.01,0.14,23.3299999999999,20.3099999999999,13.59,2.35,0,0,0,25.4699999999999,4.67,0.0896,1032,1.656,6.9,15.3999996,0.22,11.3800001,5.4699998,48.7700005,1.15,57.229999999999805,0,30.1399999999999,0.22,26.450000300000003,52.4500006,56.5,NA,NA,488.434989232,488.25982666,7.732308130999968,Statehouse Lake,Northern Lakes and Forests,Northern Highland,070500020108,2.36270265203513e-4,0.00118638593674728,0.00279092860678989,0.00118638593674728,0.00279092860678989,1.338457120022947,15350.65112071666
5575273,52884.4718825,1104.94522693,43.0569402599999,-89.6045663999999,13,0,0,NA,1.8592,43.06,171,3.62,14.6,0,0,861.399999999999,7.85,15.7799999999999,21.78,1.86,7.36,2.39,3.73,1.56,0,0,0.29,0,14.16,69.87,0,0.64,0.0742,219.3999939,2.6730001,50.2,3.6400001,0,0,0,0,6.12,1.56,84.03,0.64,0,0,0,NA,8.84,17.6,345.02804508,338.925018311,30.32519588699995,"COYLE POND AT STAFF GAGE NEAR CROSS PLAINS, WI",Driftless Area,Southeast Glacial Plains,070900040202,0.020996862883344,0.0156132676626294,0.0163829871579221,0.0156132676626294,0.020996862883344,1.3554132671919317,Inf
1670030,517271.461598999,3254.27752869,44.2861110999999,-90.7144444,128,0,0,NA,0.7705,44.2899999999999,425.6,4.107,-67.0999999999999,0,17.3999999999999,840.5,6.43,14.67,20.75,0.77,68.9399999999999,6.19,0,5.75,0,0.04,3.31,8.46,0,0,0.7,5.8,0.1917,445.8999939,2.9949999,-18,15.0200005,18.5200005,14.5,0,2.03,7,5.79,0,6.5,20.3500005,14.5,18.0999997,252.9411765,9.4,27.7,282.142667872,272.561340332,32.56973447199999,"WAZEE LAKE AT DEEP HOLE NEAR BLACK RIVER FALLS, WI",North Central Hardwood Forests,Central Sand Plains,070400071001,0.0151897175140429,0.00484336618484041,0.00224037676062478,0.00484336618484041,0.0151897175140429,1.276410581997301,Inf
2597700,199603.732958,4025.90820472,45.14590211,-92.5100102899999,49,0,0,NA,3.8285,45.1499999999999,779.799999999999,1.298,-70.2999999999999,0,20.3099999999999,800.6,6.52,15.22,21.5799999999999,14.59,8.01,4.85,0.37,5.18,1.52,0,0,6.44,26.26,44.1499999999999,0,3.23,0.1992,824,2.6400001,-220,30.4699993,1.5599999,12.6499996,0,0,5.22,6.699999999999999,70.4099999999999,3.23,1.5599999,15.059999699999999,12.3000002,NA,NA,NA,299.762940336,299.600891113,27.266844820000017,Unnamed Lake,North Central Hardwood Forests,Western Prairie,070300051007,-0.00392145380285479,0.00438907552980527,-9.03128528232005e-4,0.00438907552980527,-0.00392145380285479,2.5419945007254894,Inf
2015500,86489.4799326,1196.53865404,46.0243948999999,-89.7098732,24,0,0,NA,0.3242,46.02,792.1,1.961,33.8999999999999,100,100,814.1,4.34,12.59,18.76,0.32,28.62,0,0,30.2899999999999,0,27.67,0,0,0,0,13.42,0,0.0788,767.7000122,2.2520001,145.2,15.6099997,0,13.8299999,29.3199997,41.2400017,0,57.9599999999999,0,13.42,0,43.1499996,41.2400017,116,0.38,0.86,493.840042869,493.752655029,18.808333595999954,"MAX LAKE NEAR WOODRUFF, WI",Northern Lakes and Forests,Northern Highland,070500020106,0.0071674310145973,0.00982643539989184,0.00102180875964629,0.00982643539989184,0.00982643539989184,1.1477311219594157,Inf
2201400,22869.0075852,563.654989411999,45.33879067,-90.2557115599999,6,24,33,14,0.0977,45.34,298,6.749,-150.599999999999,100,0,812.799999999999,4.75,13.06,19.16,0.1,32.24,0,0,48.7199999999999,0,6.24,0,0,0,0,12.7899999999999,0,0.0427,298,9.1090002,280.8,22.25,0,46.5999985,6.5599999,24.5900002,0,54.9599999999999,0,12.7899999999999,0,53.1599984,24.5900002,100,NA,NA,502.218960849,501.835754395,30.855441006000035,Kettle Lake,Northern Lakes and Forests,North Central Forest,070500040106,0.0104905542224251,0.0172598443458837,0.0172091357835817,0.0172598443458837,0.0104905542224251,1.051440652497722,2273.622801360057
68600,46019.9556335,856.17182114,44.1527974999999,-88.04911773,11,35,55,22,0.1409,44.1499999999999,82,1.41,-24.6,0,100,775.5,7.53,15.51,21.71,0.14,33.14,4.75,3.83,0,0,0,0,0,13.91,44.3599999999999,0,0,0.0599,82,2.329,-80.5,11.1899996,7.3499999,0,0,0,8.58,0,58.2699999999999,0,14.8600001,0,0,417.4444444,NA,NA,255.798182764,255.759384155,5.181278905999989,Round Lake,Southeastern Wisconsin Till Plains,Central Lake Michigan Coastal,040301010302,0.00542691609814497,0.0074047336125103,0.00296428005748613,0.0074047336125103,0.00542691609814497,1.1258561386713601,2745.165571074923
984400,40034.872574,805.550234148999,45.68933519,-89.4701758199999,10,42,20,NA,0.1682,45.6899999999999,1032,4.041,-185.8,0,100,797.7,4.67,12.91,19.07,0.17,27.8799999999999,7.43,0,29.4899999999999,0,17.8999999999999,0,0,0,0.54,16.77,0,0.0566,1032,5.3299999,-60.3,16.25,9.54,10.7799997,26.6800003,36.0400009,7.43,47.3899999999998,0.54,16.77,9.54,37.46,36.0400009,16,NA,NA,477.073026423,476.94039917,17.630800480999994,Fetke Lake,Northern Lakes and Forests,Northern Highland,070700010603,0.00222119710017653,3.60274381836644e-4,-6.90388758242585e-5,3.60274381836644e-4,0.0042277082186367,1.1357126703807952,6567.400356627297
1009800,67992.6510263999,1129.02574776,45.89944863,-89.86346693,17,43,17,NA,0.1723,45.8999999999999,1032,3.241,-15.6999999999999,100,100,807.7,4.39,12.67,18.87,0.17,42.31,3.42,4.59,11.6099999999999,0,25.42,0,0,0,0,12.65,0,0.0749,1032,5.2800002,-82.5,11.2200003,5.3400002,24.2999992,29.7700005,23.2299995,8.01,37.0299999999999,0,12.65,11.480000100000002,54.0699997,23.2299995,17,NA,NA,483.254433441,483.118377686,11.210593414000016,Patterson Lake,Northern Lakes and Forests,Northern Highland,070700010804,0.00276604239018465,0.00266091259115818,8.42289529384091e-4,0.00266091259115818,0.00276604239018465,1.2214281558176527,13121.941297359866
